x,y,z,N_side,N_layer,t_label,p_label,phi,eta,q,pt,d0,z0
57.28820009546749,-10.094802289821462,-188.1569948671116,11,6,T49,P3016,-0.13073466072115547,-2.063598860142521,1,87.11607277398456,-0.023149307382215656,0.3696250259940178
66.94245191393975,-11.446882276133824,-225.9189750873009,11,7,T49,P3017,-0.13073466072115547,-2.063598860142521,1,87.11607277398456,-0.023149307382215656,0.3696250259940178
76.59493564839806,-12.81152736548251,-263.6809553074902,11,8,T49,P3018,-0.13073466072115547,-2.063598860142521,1,87.11607277398456,-0.023149307382215656,0.3696250259940178
86.24563494524476,-14.188735245834092,-301.4429355276796,11,9,T49,P3019,-0.13073466072115547,-2.063598860142521,1,87.11607277398456,-0.023149307382215656,0.3696250259940178
95.8945334539063,-15.578503583872198,-339.20491574786894,11,10,T49,P3020,-0.13073466072115547,-2.063598860142521,1,87.11607277398456,-0.023149307382215656,0.3696250259940178
-3.2865274853960047,9.1776469066103,-37.17066527223845,3,1,T50,P3021,2.3982548193313455,-2.2275890440995965,1,60.59277813751371,-0.045253573537068714,0.023990618250648632
-11.03337745690068,16.336989851662864,-85.5336650578314,4,2,T50,P3022,2.3982548193313455,-2.2275890440995965,1,60.59277813751371,-0.045253573537068714,0.023990618250648632
-18.063360880417502,22.85909948233035,-129.50002849927952,4,3,T50,P3023,2.3982548193313455,-2.2275890440995965,1,60.59277813751371,-0.045253573537068714,0.023990618250648632
-25.08132601333453,29.39413937222783,-173.46639194072768,4,4,T50,P3024,2.3982548193313455,-2.2275890440995965,1,60.59277813751371,-0.045253573537068714,0.023990618250648632
-32.087249073041725,35.9420873752908,-217.43275538217577,4,5,T50,P3025,2.3982548193313455,-2.2275890440995965,1,60.59277813751371,-0.045253573537068714,0.023990618250648632
-39.08110631774142,42.502921301716135,-261.3991188236239,4,6,T50,P3026,2.3982548193313455,-2.2275890440995965,1,60.59277813751371,-0.045253573537068714,0.023990618250648632
-46.295375449566734,49.29598009863599,-306.8310277131203,4,7,T50,P3027,2.3982548193313455,-2.2275890440995965,1,60.59277813751371,-0.045253573537068714,0.023990618250648632
-53.49674096685421,56.10271658620656,-352.2629366026167,4,8,T50,P3028,2.3982548193313455,-2.2275890440995965,1,60.59277813751371,-0.045253573537068714,0.023990618250648632
-60.4534487665967,62.702928519045535,-396.2293000440648,4,9,T50,P3029,2.3982548193313455,-2.2275890440995965,1,60.59277813751371,-0.045253573537068714,0.023990618250648632
-67.39799462343639,69.3159356876201,-440.195663485513,4,10,T50,P3030,2.3982548193313455,-2.2275890440995965,1,60.59277813751371,-0.045253573537068714,0.023990618250648632
9.448213087922076,-1.2596185574948555,-56.825136134036285,11,1,T51,P3065,-0.35172460718127896,-1.3706508938568691,-1,84.52261092485995,0.020665772941355076,-0.39687750477952066
18.86103315621036,-4.692950910423023,-75.28078222520392,11,2,T51,P3066,-0.35172460718127896,-1.3706508938568691,-1,84.52261092485995,0.020665772941355076,-0.39687750477952066
27.605728216837377,-7.869454156108595,-92.41816788128813,11,3,T51,P3067,-0.35172460718127896,-1.3706508938568691,-1,84.52261092485995,0.020665772941355076,-0.39687750477952066
37.027645033799274,-11.27774363203075,-110.87381397245575,11,4,T51,P3068,-0.35172460718127896,-1.3706508938568691,-1,84.52261092485995,0.020665772941355076,-0.39687750477952066
46.45425243351073,-14.673038404085014,-129.32946006362337,11,5,T51,P3069,-0.35172460718127896,-1.3706508938568691,-1,84.52261092485995,0.020665772941355076,-0.39687750477952066
55.211726931378266,-17.814137732729264,-146.4668457197076,11,6,T51,P3070,-0.35172460718127896,-1.3706508938568691,-1,84.52261092485995,0.020665772941355076,-0.39687750477952066
63.973192295383264,-20.94408809152982,-163.6042313757918,11,7,T51,P3071,-0.35172460718127896,-1.3706508938568691,-1,84.52261092485995,0.020665772941355076,-0.39687750477952066
73.41310257438968,-24.302219652641178,-182.05987746695945,11,8,T51,P3072,-0.35172460718127896,-1.3706508938568691,-1,84.52261092485995,0.020665772941355076,-0.39687750477952066
82.8576342585135,-27.64733174717804,-200.51552355812703,11,9,T51,P3073,-0.35172460718127896,-1.3706508938568691,-1,84.52261092485995,0.020665772941355076,-0.39687750477952066
91.63169058611614,-30.74181072323545,-217.65290921421126,11,10,T51,P3074,-0.35172460718127896,-1.3706508938568691,-1,84.52261092485995,0.020665772941355076,-0.39687750477952066
9.776425818548681,0.4310864627776665,-38.744979938500926,0,1,T52,P3088,-0.36149086251083506,-1.4092286157443037,-1,74.94200423979333,0.038545334690943345,-0.21442044448194664
19.489425832235032,-3.2170827353085607,-58.70990550423891,11,2,T52,P3089,-0.36149086251083506,-1.4092286157443037,-1,74.94200423979333,0.038545334690943345,-0.21442044448194664
28.560194377037718,-6.60789173890286,-77.34383603226104,11,3,T52,P3090,-0.36149086251083506,-1.4092286157443037,-1,74.94200423979333,0.038545334690943345,-0.21442044448194664
37.63604919440326,-9.985063192401885,-95.97776656028316,11,4,T52,P3091,-0.36149086251083506,-1.4092286157443037,-1,74.94200423979333,0.038545334690943345,-0.21442044448194664
46.71696978081541,-13.348589466345231,-114.61169708830528,11,5,T52,P3092,-0.36149086251083506,-1.4092286157443037,-1,74.94200423979333,0.038545334690943345,-0.21442044448194664
55.80293562131349,-16.698462962096094,-133.2456276163274,11,6,T52,P3093,-0.36149086251083506,-1.4092286157443037,-1,74.94200423979333,0.038545334690943345,-0.21442044448194664
64.89392618953855,-20.034676111862012,-151.87955814434955,11,7,T52,P3094,-0.36149086251083506,-1.4092286157443037,-1,74.94200423979333,0.038545334690943345,-0.21442044448194664
73.98992094778063,-23.35722137871059,-170.51348867237166,11,8,T52,P3095,-0.36149086251083506,-1.4092286157443037,-1,74.94200423979333,0.038545334690943345,-0.21442044448194664
83.09089934702516,-26.666091256588125,-189.14741920039378,11,9,T52,P3096,-0.36149086251083506,-1.4092286157443037,-1,74.94200423979333,0.038545334690943345,-0.21442044448194664
92.19684082699669,-29.961278270333874,-207.7813497284159,11,10,T52,P3097,-0.36149086251083506,-1.4092286157443037,-1,74.94200423979333,0.038545334690943345,-0.21442044448194664
2.217298360420809,9.514709309445319,-12.746771554542363,2,1,T53,P3102,0.488558731363391,-2.0555809480344984,-1,49.48197113271647,0.07355954656394614,0.11930877276372387
12.544751444920927,15.042396884362079,-57.74719001091632,1,2,T53,P3103,0.488558731363391,-2.0555809480344984,-1,49.48197113271647,0.07355954656394614,0.11930877276372387
21.194707403311245,19.700463759795266,-95.48947645819771,1,3,T53,P3104,0.488558731363391,-2.0555809480344984,-1,49.48197113271647,0.07355954656394614,0.11930877276372387
30.165956120473744,24.558792911544003,-134.6833893072976,1,4,T53,P3105,0.488558731363391,-2.0555809480344984,-1,49.48197113271647,0.07355954656394614,0.11930877276372387
39.125500668157734,29.438672745104707,-173.8773021563975,1,5,T53,P3106,0.488558731363391,-2.0555809480344984,-1,49.48197113271647,0.07355954656394614,0.11930877276372387
47.74213824945888,34.158088163417176,-211.61958860367892,1,6,T53,P3107,0.488558731363391,-2.0555809480344984,-1,49.48197113271647,0.07355954656394614,0.11930877276372387
56.34785359395249,38.89739069729766,-249.36187505096026,1,7,T53,P3108,0.488558731363391,-2.0555809480344984,-1,49.48197113271647,0.07355954656394614,0.11930877276372387
65.60327958672057,44.023466588930724,-290.00741430187867,1,8,T53,P3109,0.488558731363391,-2.0555809480344984,-1,49.48197113271647,0.07355954656394614,0.11930877276372387
74.18616369251082,48.803992242525304,-327.74970074916,1,9,T53,P3110,0.488558731363391,-2.0555809480344984,-1,49.48197113271647,0.07355954656394614,0.11930877276372387
82.75798452041991,53.604326896725894,-365.4919871964414,1,10,T53,P3111,0.488558731363391,-2.0555809480344984,-1,49.48197113271647,0.07355954656394614,0.11930877276372387
9.169904877129113,-3.654086502486906,56.58725768784281,11,1,T54,P3117,0.16316910110256888,2.2486711451279286,-1,54.95573926130685,-0.05102781876918894,0.1697954551123303
19.361071649413862,-1.9461187565755325,104.996683681477,11,2,T54,P3118,0.16316910110256888,2.2486711451279286,-1,54.95573926130685,-0.05102781876918894,0.1697954551123303
29.85712443803324,-0.16306138486710509,154.8730619779486,11,3,T54,P3119,0.16316910110256888,2.2486711451279286,-1,54.95573926130685,-0.05102781876918894,0.1697954551123303
39.73206858928551,1.536712146048388,201.81553566874535,0,4,T54,P3120,0.16316910110256888,2.2486711451279286,-1,54.95573926130685,-0.05102781876918894,0.1697954551123303
48.986535356483785,3.149267279259924,245.82410475386732,0,5,T54,P3121,0.16316910110256888,2.2486711451279286,-1,54.95573926130685,-0.05102781876918894,0.1697954551123303
58.854411523698445,4.88960402692409,292.7665784446641,0,6,T54,P3122,0.16316910110256888,2.2486711451279286,-1,54.95573926130685,-0.05102781876918894,0.1697954551123303
68.1021739382342,6.54017348233111,336.77514752978607,0,7,T54,P3123,0.16316910110256888,2.2486711451279286,-1,54.95573926130685,-0.05102781876918894,0.1697954551123303
77.96281550098553,8.321044060922913,383.7176212205829,0,8,T54,P3124,0.16316910110256888,2.2486711451279286,-1,54.95573926130685,-0.05102781876918894,0.1697954551123303
87.20371741313802,10.009599968436715,427.7261903057049,0,9,T54,P3125,0.16316910110256888,2.2486711451279286,-1,54.95573926130685,-0.05102781876918894,0.1697954551123303
97.05695787315796,11.83097430771459,474.66866399650166,0,10,T54,P3126,0.16316910110256888,2.2486711451279286,-1,54.95573926130685,-0.05102781876918894,0.1697954551123303
-9.768786429243246,-4.079546548512529,-6.794836972011538,6,1,T55,P3202,2.0230663245844624,-1.5674108149822379,-1,55.87201763867429,0.1056932871129388,-0.05419917962164189
-16.870667150355604,10.47067106047939,-43.91765023788994,4,2,T55,P3203,2.0230663245844624,-1.5674108149822379,-1,55.87201763867429,0.1056932871129388,-0.05419917962164189
-21.367422484351614,19.619579079859307,-67.29127340529486,4,3,T55,P3204,2.0230663245844624,-1.5674108149822379,-1,55.87201763867429,0.1056932871129388,-0.05419917962164189
-25.88351748169446,28.758956107636745,-90.66489657269977,4,4,T55,P3205,2.0230663245844624,-1.5674108149822379,-1,55.87201763867429,0.1056932871129388,-0.05419917962164189
-30.41906603336127,37.88869464805184,-114.03851974010469,4,5,T55,P3206,2.0230663245844624,-1.5674108149822379,-1,55.87201763867429,0.1056932871129388,-0.05419917962164189
-34.97391361862455,47.00882019301504,-137.4121429075096,4,6,T55,P3207,2.0230663245844624,-1.5674108149822379,-1,55.87201763867429,0.1056932871129388,-0.05419917962164189
-39.54817367115606,56.11922476431174,-160.78576607491453,4,7,T55,P3208,2.0230663245844624,-1.5674108149822379,-1,55.87201763867429,0.1056932871129388,-0.05419917962164189
-44.141691779823034,65.2199345095041,-184.15938924231943,4,8,T55,P3209,2.0230663245844624,-1.5674108149822379,-1,55.87201763867429,0.1056932871129388,-0.05419917962164189
-48.754580918947795,74.31084096986417,-207.53301240972436,4,9,T55,P3210,2.0230663245844624,-1.5674108149822379,-1,55.87201763867429,0.1056932871129388,-0.05419917962164189
-53.386686789775005,83.39197094813872,-230.9066355771293,4,10,T55,P3211,2.0230663245844624,-1.5674108149822379,-1,55.87201763867429,0.1056932871129388,-0.05419917962164189
7.520486030224775,6.571109263581207,40.565505489843666,1,1,T56,P3273,0.41667748480870426,2.086284982981718,-1,48.833540257755075,0.029542778961955007,0.02749446062662375
16.89727610011417,10.760462712997638,81.29049256526967,1,2,T56,P3274,0.41667748480870426,2.086284982981718,-1,48.833540257755075,0.029542778961955007,0.02749446062662375
26.263789813012426,14.972741811657187,122.01547964069569,0,3,T56,P3275,0.41667748480870426,2.086284982981718,-1,48.833540257755075,0.029542778961955007,0.02749446062662375
34.95201630311308,18.904649613981306,159.83153906787697,0,4,T56,P3276,0.41667748480870426,2.086284982981718,-1,48.833540257755075,0.029542778961955007,0.02749446062662375
43.63128889562611,22.856282918593124,197.6475984950583,0,5,T56,P3277,0.41667748480870426,2.086284982981718,-1,48.833540257755075,0.029542778961955007,0.02749446062662375
52.96813294373897,27.133924507148024,238.37258557048426,0,6,T56,P3278,0.41667748480870426,2.086284982981718,-1,48.833540257755075,0.029542778961955007,0.02749446062662375
61.62866593570482,31.126460894500866,276.18864499766556,0,7,T56,P3279,0.41667748480870426,2.086284982981718,-1,48.833540257755075,0.029542778961955007,0.02749446062662375
70.61268422605863,35.293343234576945,315.45916824896926,0,8,T56,P3280,0.41667748480870426,2.086284982981718,-1,48.833540257755075,0.029542778961955007,0.02749446062662375
79.58682565128271,39.48145483260325,354.72969150027285,0,9,T56,P3281,0.41667748480870426,2.086284982981718,-1,48.833540257755075,0.029542778961955007,0.02749446062662375
88.21924207015483,43.53442476593019,392.5457509274541,0,10,T56,P3282,0.41667748480870426,2.086284982981718,-1,48.833540257755075,0.029542778961955007,0.02749446062662375
-6.561875043469678,-7.184478816749419,28.87117571327034,7,1,T57,P3483,2.686887541445608,-2.277520876268093,-1,47.58733611854038,0.09335135511699189,0.42090248390270857
-19.704599609053332,-0.7989614103244208,-41.63054523073244,6,2,T57,P3484,2.686887541445608,-2.277520876268093,-1,47.58733611854038,0.09335135511699189,0.42090248390270857
-29.027885270376146,3.6954907763938327,-91.5692642327344,5,3,T57,P3485,2.686887541445608,-2.277520876268093,-1,47.58733611854038,0.09335135511699189,0.42090248390270857
-37.81310300466991,7.9040043781396,-138.57041152873623,5,4,T57,P3486,2.686887541445608,-2.277520876268093,-1,47.58733611854038,0.09335135511699189,0.42090248390270857
-46.883316193207044,12.222136227238598,-187.04034467773818,5,5,T57,P3487,2.686887541445608,-2.277520876268093,-1,47.58733611854038,0.09335135511699189,0.42090248390270857
-55.68878580398067,16.388110727241592,-234.04149197374002,5,6,T57,P3488,2.686887541445608,-2.277520876268093,-1,47.58733611854038,0.09335135511699189,0.42090248390270857
-64.50414990713351,20.533107027572346,-281.04263926974187,5,7,T57,P3489,2.686887541445608,-2.277520876268093,-1,47.58733611854038,0.09335135511699189,0.42090248390270857
-73.32935852417437,24.657101628275473,-328.0437865657437,5,8,T57,P3490,2.686887541445608,-2.277520876268093,-1,47.58733611854038,0.09335135511699189,0.42090248390270857
-82.16436162079727,28.760071148464174,-375.0449338617455,5,9,T57,P3491,2.686887541445608,-2.277520876268093,-1,47.58733611854038,0.09335135511699189,0.42090248390270857
-91.0091091071651,32.84199232645131,-422.0460811577473,5,10,T57,P3492,2.686887541445608,-2.277520876268093,-1,47.58733611854038,0.09335135511699189,0.42090248390270857
1.878246947777543,-9.633570359361416,-49.20205223377812,9,1,T58,P3525,-1.0684212172889782,-1.5252915183968612,1,79.33692224322772,-0.029860391003322273,-0.28735709283729427
6.6609125709378425,-18.382489004611084,-71.0328180471634,9,2,T58,P3526,-1.0684212172889782,-1.5252915183968612,1,79.33692224322772,-0.029860391003322273,-0.28735709283729427
11.430783419855278,-27.138389872530105,-92.86358386054866,9,3,T58,P3527,-1.0684212172889782,-1.5252915183968612,1,79.33692224322772,-0.029860391003322273,-0.28735709283729427
16.18784930119267,-35.90125425153121,-114.69434967393394,9,4,T58,P3528,-1.0684212172889782,-1.5252915183968612,1,79.33692224322772,-0.029860391003322273,-0.28735709283729427
20.93210004897894,-44.671063415149554,-136.52511548731923,9,5,T58,P3529,-1.0684212172889782,-1.5252915183968612,1,79.33692224322772,-0.029860391003322273,-0.28735709283729427
25.663525524628774,-53.447798622078615,-158.35588130070448,9,6,T58,P3530,-1.0684212172889782,-1.5252915183968612,1,79.33692224322772,-0.029860391003322273,-0.28735709283729427
30.38211561696275,-62.231441116207186,-180.1866471140898,9,7,T58,P3531,-1.0684212172889782,-1.5252915183968612,1,79.33692224322772,-0.029860391003322273,-0.28735709283729427
34.794152832833674,-70.47234906214095,-200.65299006413846,9,8,T58,P3532,-1.0684212172889782,-1.5252915183968612,1,79.33692224322772,-0.029860391003322273,-0.28735709283729427
39.487845718644095,-79.26932103252582,-222.48375587752375,9,9,T58,P3533,-1.0684212172889782,-1.5252915183968612,1,79.33692224322772,-0.029860391003322273,-0.28735709283729427
44.16867367821422,-88.07314510885722,-244.31452169090906,9,10,T58,P3534,-1.0684212172889782,-1.5252915183968612,1,79.33692224322772,-0.029860391003322273,-0.28735709283729427
